,f,max
885.0,143.337336739944,
886.0,90.02005533396559,
887.0,100.32128439619976,
888.0,162.83603572441174,
889.0,131.0079975102091,
890.0,73.46599545000072,
891.0,31.037172326356128,
892.0,64.3770897303113,
893.0,43.96448352562277,
894.0,98.63189541371149,
895.0,105.16244251794676,
896.0,87.52513400312019,
897.0,211.69036031007641,
898.0,111.78901464746615,
899.0,47.43731502103796,
900.0,30.092105844845488,
901.0,40.446161908429225,
902.0,91.24664373165037,
903.0,57.64206914947505,
904.0,72.61326489929354,
905.0,86.22206702814425,
906.0,110.29312376621014,
907.0,40.712479268595025,
908.0,216.43484769412768,
909.0,81.06567938876096,
910.0,38.584312798021266,
911.0,108.0144886769727,
912.0,89.66762847272037,
913.0,101.49110589309095,
914.0,96.61106081918486,
915.0,67.53219863957474,
916.0,31.189748145794326,
917.0,134.14728351251478,
918.0,186.6661776009117,
919.0,59.68031404366651,
920.0,27.208217552132563,
921.0,81.13410665796852,
922.0,67.09314890182186,
923.0,70.75356688972272,
924.0,53.53999542594915,
925.0,155.88286206158298,
926.0,107.95038673931772,
927.0,100.42855123015136,
928.0,114.62154011422344,
929.0,93.0795110275678,
930.0,88.42033293139684,
931.0,119.27930358761726,
932.0,83.22031585204174,
933.0,103.35996044009431,
934.0,28.387686692006056,
935.0,73.8870162366332,
936.0,101.77188425816024,
937.0,55.43908709332989,
938.0,79.87390169899658,
939.0,99.14299040323588,
940.0,13.891545971764774,
941.0,136.2968521880612,
942.0,51.48719273120629,
943.0,123.87519706991984,
944.0,151.25582126738846,
945.0,30.47943150797568,
946.0,31.682106986925213,
947.0,37.98055393596448,
948.0,61.90028421116804,
949.0,101.48326116825353,
950.0,68.46524493384003,
951.0,97.31413895809669,
952.0,69.9446648534481,
953.0,54.375894845261556,
954.0,96.15347087462455,
955.0,99.49440795851619,
956.0,29.97821899361515,
957.0,151.13360371395757,
958.0,37.52434948620896,
959.0,81.381382425915,
960.0,165.8228654662359,
961.0,64.76980279445266,
962.0,50.546633080319225,
963.0,21.171487530802487,
964.0,25.332121492119946,
965.0,73.1637398519063,
966.0,140.34204799587184,
967.0,42.65879827811209,
968.0,79.98196112280354,
969.0,79.18441062544284,
970.0,38.656775136183136,
971.0,89.17900985070897,
972.0,27.216034129847134,
973.0,43.771983439843446,
974.0,155.83006700858556,
975.0,94.67942107594016,
976.0,125.68899796774281,
977.0,105.1653020474602,
978.0,75.05198480153699,
979.0,75.88225440806215,
980.0,110.88804620233547,
981.0,68.42560911001928,
982.0,50.119035878896725,
983.0,106.69399407175501,
984.0,80.6975010034791,
985.0,135.08947803133876,
986.0,24.066448746617567,
987.0,48.11137559486849,
988.0,51.584378033472206,
989.0,121.8417640289768,
990.0,49.82519861316974,
991.0,75.89075309258868,
992.0,68.13355237031021,
993.0,34.52953983707678,
994.0,41.10604532127328,
995.0,159.30702927100697,
996.0,86.1747674966803,
997.0,17.675400709738103,
998.0,64.08589467046835,
999.0,93.73335221943391,
1000.0,5.987706661880607,
1001.0,88.6157460288333,
1002.0,89.41333679793534,
1003.0,27.189208042751606,
